"","compound","CAS","method.Clint","conc.enzymes.Clint","Ka","Fa","method.KaFa","method.phys.chem.Fup","Fup","Fut","method.Fup","reference.Fup","original.reference.Fup","ionization","pKa1","pKa2","logP","logD","method.phys.chem","quat.nitrogen","frac.unionized","frac.ionized.acid","frac.ionized.base","type","Kpad","Kpbo","Kpbr","Kpgu","Kphe","Kpki","Kpli","Kplu","Kpmu","Kpsk","Kpsp","method.partition","scaling.factor","Clint","Fuinc","method.Fuinc"
"201","Midazolam","59467-70-8","hep",0.43,1,1,"default",NA,0.049126861,0.0936528513876264,"in vitro","this work","this work","diproticBase",3.41,6.19,3.97,3.95,"ChemAxon","no",0.99989137292845,0,0.000108627071550349,5,44.8371824272835,32.1730302182147,26.6334663319362,22.6542413775068,39.4755819925539,17.7180742427792,17.4947101844647,2.03086616226143,6.83642221605275,22.045995017518,7.40768293418978,"RodgersRowland",117.5,12.87,0.671,"in silico"
"202","Midazolam","59467-70-8","hep",0.43,1,1,"default",NA,0.05,0.0952380952380953,"in vitro","literature","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4844798/","diproticBase",3.41,6.19,3.97,3.95,"ChemAxon","no",0.99989137292845,0,0.000108627071550349,5,45.6339532505774,32.7445869135311,27.1067023978047,23.0564688007616,40.176780195447,18.0326430524333,17.8054232260226,2.06641122390577,6.95776097915119,22.437103359988,7.53908921303636,"RodgersRowland",117.5,12.87,0.671,"in silico"
"203","Midazolam","59467-70-8","hep",0.43,1,1,"default",NA,0.031,0.0601357904946654,"in vitro","literature","https://www-sciencedirect-com.ezproxy.library.wur.nl/science/article/pii/S0022354920305104","diproticBase",3.41,6.19,3.97,3.95,"ChemAxon","no",0.99989137292845,0,0.000108627071550349,5,28.2957681018399,20.3071889608421,16.8088171223763,14.3037718741076,24.9183094880681,11.1874472892973,11.0441311641634,1.29293051666153,4.31736065472354,13.9263639394268,4.67961403430177,"RodgersRowland",117.5,12.87,0.671,"in silico"
"204","Midazolam","59467-70-8","hep",0.43,1,1,"default",NA,0.01,0.0198019801980198,"in vitro","literature","https://www.sciencedirect.com/science/article/pii/S1056871910000626?casa_token=QvwtLwyxUeQAAAAA:HFas8YBwovBT9a3R8xpjAP3bEJ2srOE19nEC6KlKwNldgT9xMGHimkHjJ4zBsQyZEjQO3JXnkBE","diproticBase",3.41,6.19,3.97,3.95,"ChemAxon","no",0.99989137292845,0,0.000108627071550349,5,9.13251083218258,6.5605912236595,5.42694392321852,4.6297384288585,8.05368396938605,3.62170460372593,3.57112414842433,0.4380307876021,1.39902345404034,4.51975721143817,1.51914146833195,"RodgersRowland",117.5,12.87,0.671,"in silico"
"205","Midazolam","59467-70-8","hep",0.5,1,1,"default",NA,0.05,0.0952380952380953,"in vitro","httk","Obach 1999","diproticBase",3.41,6.19,3.97,3.95,"ChemAxon","no",0.99989137292845,0,0.000108627071550349,5,45.6339532505774,32.7445869135311,27.1067023978047,23.0564688007616,40.176780195447,18.0326430524333,17.8054232260226,2.06641122390577,6.95776097915119,22.437103359988,7.53908921303636,"RodgersRowland",117.5,26.2,0.636,"in silico"
"206","Midazolam","59467-70-8","hep",0.5,1,1,"default",NA,0.041,0.0787704130643612,"in vitro","literature","Control and Measurement of Plasma pH in Equilibrium Dialysis: Influence on Drug Plasma Protein Binding ","diproticBase",3.41,6.19,3.97,3.95,"ChemAxon","no",0.99989137292845,0,0.000108627071550349,5,37.4211287064386,26.85318788331,22.2287567410228,18.9104544670834,32.9490835445833,14.7901819014742,14.602705933563,1.70002562573745,5.70704503600125,18.4057004765643,6.18460097047787,"RodgersRowland",117.5,26.2,0.636,"in silico"
"207","Midazolam","59467-70-8","hep",0.5,1,1,"default",NA,0.019,0.0372914622178606,"in vitro","literature","Control and Measurement of Plasma pH in Equilibrium Dialysis: Influence on Drug Plasma Protein Binding ","diproticBase",3.41,6.19,3.97,3.95,"ChemAxon","no",0.99989137292845,0,0.000108627071550349,5,17.3453353763214,12.4519902538806,10.3048895800004,8.77575276253671,15.2813806202498,6.8641657546851,6.77384144088393,0.804416385770426,2.64973939719028,8.55116009486188,2.87362971089044,"RodgersRowland",117.5,26.2,0.636,"in silico"
"208","Midazolam","59467-70-8","hep",0.5,1,1,"default",NA,0.023247227,0.0454381431712397,"in vitro","this work","this work","diproticBase",3.41,6.19,3.97,3.95,"ChemAxon","no",0.99989137292845,0,0.000108627071550349,5,21.2210831707802,15.2322245904283,12.606860968669,10.7323154314684,18.6922326606229,8.3943289265523,8.28524892509519,0.977318919653945,3.23996989975438,10.4536360031236,3.51283182588788,"RodgersRowland",117.5,26.2,0.636,"in silico"
"209","Midazolam","59467-70-8","hep",0.5,1,1,"default",NA,0.049126861,0.0936528513876264,"in vitro","this work","this work","diproticBase",3.41,6.19,3.97,3.95,"ChemAxon","no",0.99989137292845,0,0.000108627071550349,5,44.8371824272835,32.1730302182147,26.6334663319362,22.6542413775068,39.4755819925539,17.7180742427792,17.4947101844647,2.03086616226143,6.83642221605275,22.045995017518,7.40768293418978,"RodgersRowland",117.5,26.2,0.636,"in silico"
"210","Midazolam","59467-70-8","hep",0.5,1,1,"default",NA,0.05,0.0952380952380953,"in vitro","literature","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4844798/","diproticBase",3.41,6.19,3.97,3.95,"ChemAxon","no",0.99989137292845,0,0.000108627071550349,5,45.6339532505774,32.7445869135311,27.1067023978047,23.0564688007616,40.176780195447,18.0326430524333,17.8054232260226,2.06641122390577,6.95776097915119,22.437103359988,7.53908921303636,"RodgersRowland",117.5,26.2,0.636,"in silico"
"211","Midazolam","59467-70-8","hep",0.5,1,1,"default",NA,0.031,0.0601357904946654,"in vitro","literature","https://www-sciencedirect-com.ezproxy.library.wur.nl/science/article/pii/S0022354920305104","diproticBase",3.41,6.19,3.97,3.95,"ChemAxon","no",0.99989137292845,0,0.000108627071550349,5,28.2957681018399,20.3071889608421,16.8088171223763,14.3037718741076,24.9183094880681,11.1874472892973,11.0441311641634,1.29293051666153,4.31736065472354,13.9263639394268,4.67961403430177,"RodgersRowland",117.5,26.2,0.636,"in silico"
"212","Midazolam","59467-70-8","hep",0.5,1,1,"default",NA,0.01,0.0198019801980198,"in vitro","literature","https://www.sciencedirect.com/science/article/pii/S1056871910000626?casa_token=QvwtLwyxUeQAAAAA:HFas8YBwovBT9a3R8xpjAP3bEJ2srOE19nEC6KlKwNldgT9xMGHimkHjJ4zBsQyZEjQO3JXnkBE","diproticBase",3.41,6.19,3.97,3.95,"ChemAxon","no",0.99989137292845,0,0.000108627071550349,5,9.13251083218258,6.5605912236595,5.42694392321852,4.6297384288585,8.05368396938605,3.62170460372593,3.57112414842433,0.4380307876021,1.39902345404034,4.51975721143817,1.51914146833195,"RodgersRowland",117.5,26.2,0.636,"in silico"
"213","Midazolam","59467-70-8","hep",0.84,1,1,"default",NA,0.05,0.0952380952380953,"in vitro","httk","Obach 1999","diproticBase",3.41,6.19,3.97,3.95,"ChemAxon","no",0.99989137292845,0,0.000108627071550349,5,45.6339532505774,32.7445869135311,27.1067023978047,23.0564688007616,40.176780195447,18.0326430524333,17.8054232260226,2.06641122390577,6.95776097915119,22.437103359988,7.53908921303636,"RodgersRowland",117.5,1.88,0.51,"in silico"
"214","Midazolam","59467-70-8","hep",0.84,1,1,"default",NA,0.041,0.0787704130643612,"in vitro","literature","Control and Measurement of Plasma pH in Equilibrium Dialysis: Influence on Drug Plasma Protein Binding ","diproticBase",3.41,6.19,3.97,3.95,"ChemAxon","no",0.99989137292845,0,0.000108627071550349,5,37.4211287064386,26.85318788331,22.2287567410228,18.9104544670834,32.9490835445833,14.7901819014742,14.602705933563,1.70002562573745,5.70704503600125,18.4057004765643,6.18460097047787,"RodgersRowland",117.5,1.88,0.51,"in silico"
"215","Midazolam","59467-70-8","hep",0.84,1,1,"default",NA,0.019,0.0372914622178606,"in vitro","literature","Control and Measurement of Plasma pH in Equilibrium Dialysis: Influence on Drug Plasma Protein Binding ","diproticBase",3.41,6.19,3.97,3.95,"ChemAxon","no",0.99989137292845,0,0.000108627071550349,5,17.3453353763214,12.4519902538806,10.3048895800004,8.77575276253671,15.2813806202498,6.8641657546851,6.77384144088393,0.804416385770426,2.64973939719028,8.55116009486188,2.87362971089044,"RodgersRowland",117.5,1.88,0.51,"in silico"
"216","Midazolam","59467-70-8","hep",0.84,1,1,"default",NA,0.023247227,0.0454381431712397,"in vitro","this work","this work","diproticBase",3.41,6.19,3.97,3.95,"ChemAxon","no",0.99989137292845,0,0.000108627071550349,5,21.2210831707802,15.2322245904283,12.606860968669,10.7323154314684,18.6922326606229,8.3943289265523,8.28524892509519,0.977318919653945,3.23996989975438,10.4536360031236,3.51283182588788,"RodgersRowland",117.5,1.88,0.51,"in silico"
"217","Midazolam","59467-70-8","hep",0.84,1,1,"default",NA,0.049126861,0.0936528513876264,"in vitro","this work","this work","diproticBase",3.41,6.19,3.97,3.95,"ChemAxon","no",0.99989137292845,0,0.000108627071550349,5,44.8371824272835,32.1730302182147,26.6334663319362,22.6542413775068,39.4755819925539,17.7180742427792,17.4947101844647,2.03086616226143,6.83642221605275,22.045995017518,7.40768293418978,"RodgersRowland",117.5,1.88,0.51,"in silico"
"218","Midazolam","59467-70-8","hep",0.84,1,1,"default",NA,0.05,0.0952380952380953,"in vitro","literature","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4844798/","diproticBase",3.41,6.19,3.97,3.95,"ChemAxon","no",0.99989137292845,0,0.000108627071550349,5,45.6339532505774,32.7445869135311,27.1067023978047,23.0564688007616,40.176780195447,18.0326430524333,17.8054232260226,2.06641122390577,6.95776097915119,22.437103359988,7.53908921303636,"RodgersRowland",117.5,1.88,0.51,"in silico"
"219","Midazolam","59467-70-8","hep",0.84,1,1,"default",NA,0.031,0.0601357904946654,"in vitro","literature","https://www-sciencedirect-com.ezproxy.library.wur.nl/science/article/pii/S0022354920305104","diproticBase",3.41,6.19,3.97,3.95,"ChemAxon","no",0.99989137292845,0,0.000108627071550349,5,28.2957681018399,20.3071889608421,16.8088171223763,14.3037718741076,24.9183094880681,11.1874472892973,11.0441311641634,1.29293051666153,4.31736065472354,13.9263639394268,4.67961403430177,"RodgersRowland",117.5,1.88,0.51,"in silico"
"220","Midazolam","59467-70-8","hep",0.84,1,1,"default",NA,0.01,0.0198019801980198,"in vitro","literature","https://www.sciencedirect.com/science/article/pii/S1056871910000626?casa_token=QvwtLwyxUeQAAAAA:HFas8YBwovBT9a3R8xpjAP3bEJ2srOE19nEC6KlKwNldgT9xMGHimkHjJ4zBsQyZEjQO3JXnkBE","diproticBase",3.41,6.19,3.97,3.95,"ChemAxon","no",0.99989137292845,0,0.000108627071550349,5,9.13251083218258,6.5605912236595,5.42694392321852,4.6297384288585,8.05368396938605,3.62170460372593,3.57112414842433,0.4380307876021,1.39902345404034,4.51975721143817,1.51914146833195,"RodgersRowland",117.5,1.88,0.51,"in silico"
"221","Midazolam","59467-70-8","hep",1,1,1,"default",NA,0.05,0.0952380952380953,"in vitro","httk","Obach 1999","diproticBase",3.41,6.19,3.97,3.95,"ChemAxon","no",0.99989137292845,0,0.000108627071550349,5,45.6339532505774,32.7445869135311,27.1067023978047,23.0564688007616,40.176780195447,18.0326430524333,17.8054232260226,2.06641122390577,6.95776097915119,22.437103359988,7.53908921303636,"RodgersRowland",117.5,11.9,0.467,"in silico"
"222","Midazolam","59467-70-8","hep",1,1,1,"default",NA,0.041,0.0787704130643612,"in vitro","literature","Control and Measurement of Plasma pH in Equilibrium Dialysis: Influence on Drug Plasma Protein Binding ","diproticBase",3.41,6.19,3.97,3.95,"ChemAxon","no",0.99989137292845,0,0.000108627071550349,5,37.4211287064386,26.85318788331,22.2287567410228,18.9104544670834,32.9490835445833,14.7901819014742,14.602705933563,1.70002562573745,5.70704503600125,18.4057004765643,6.18460097047787,"RodgersRowland",117.5,11.9,0.467,"in silico"
"223","Midazolam","59467-70-8","hep",1,1,1,"default",NA,0.019,0.0372914622178606,"in vitro","literature","Control and Measurement of Plasma pH in Equilibrium Dialysis: Influence on Drug Plasma Protein Binding ","diproticBase",3.41,6.19,3.97,3.95,"ChemAxon","no",0.99989137292845,0,0.000108627071550349,5,17.3453353763214,12.4519902538806,10.3048895800004,8.77575276253671,15.2813806202498,6.8641657546851,6.77384144088393,0.804416385770426,2.64973939719028,8.55116009486188,2.87362971089044,"RodgersRowland",117.5,11.9,0.467,"in silico"
"224","Midazolam","59467-70-8","hep",1,1,1,"default",NA,0.023247227,0.0454381431712397,"in vitro","this work","this work","diproticBase",3.41,6.19,3.97,3.95,"ChemAxon","no",0.99989137292845,0,0.000108627071550349,5,21.2210831707802,15.2322245904283,12.606860968669,10.7323154314684,18.6922326606229,8.3943289265523,8.28524892509519,0.977318919653945,3.23996989975438,10.4536360031236,3.51283182588788,"RodgersRowland",117.5,11.9,0.467,"in silico"
"225","Midazolam","59467-70-8","hep",1,1,1,"default",NA,0.049126861,0.0936528513876264,"in vitro","this work","this work","diproticBase",3.41,6.19,3.97,3.95,"ChemAxon","no",0.99989137292845,0,0.000108627071550349,5,44.8371824272835,32.1730302182147,26.6334663319362,22.6542413775068,39.4755819925539,17.7180742427792,17.4947101844647,2.03086616226143,6.83642221605275,22.045995017518,7.40768293418978,"RodgersRowland",117.5,11.9,0.467,"in silico"
"226","Midazolam","59467-70-8","hep",1,1,1,"default",NA,0.05,0.0952380952380953,"in vitro","literature","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4844798/","diproticBase",3.41,6.19,3.97,3.95,"ChemAxon","no",0.99989137292845,0,0.000108627071550349,5,45.6339532505774,32.7445869135311,27.1067023978047,23.0564688007616,40.176780195447,18.0326430524333,17.8054232260226,2.06641122390577,6.95776097915119,22.437103359988,7.53908921303636,"RodgersRowland",117.5,11.9,0.467,"in silico"
"227","Midazolam","59467-70-8","hep",1,1,1,"default",NA,0.031,0.0601357904946654,"in vitro","literature","https://www-sciencedirect-com.ezproxy.library.wur.nl/science/article/pii/S0022354920305104","diproticBase",3.41,6.19,3.97,3.95,"ChemAxon","no",0.99989137292845,0,0.000108627071550349,5,28.2957681018399,20.3071889608421,16.8088171223763,14.3037718741076,24.9183094880681,11.1874472892973,11.0441311641634,1.29293051666153,4.31736065472354,13.9263639394268,4.67961403430177,"RodgersRowland",117.5,11.9,0.467,"in silico"
"228","Midazolam","59467-70-8","hep",1,1,1,"default",NA,0.01,0.0198019801980198,"in vitro","literature","https://www.sciencedirect.com/science/article/pii/S1056871910000626?casa_token=QvwtLwyxUeQAAAAA:HFas8YBwovBT9a3R8xpjAP3bEJ2srOE19nEC6KlKwNldgT9xMGHimkHjJ4zBsQyZEjQO3JXnkBE","diproticBase",3.41,6.19,3.97,3.95,"ChemAxon","no",0.99989137292845,0,0.000108627071550349,5,9.13251083218258,6.5605912236595,5.42694392321852,4.6297384288585,8.05368396938605,3.62170460372593,3.57112414842433,0.4380307876021,1.39902345404034,4.51975721143817,1.51914146833195,"RodgersRowland",117.5,11.9,0.467,"in silico"
"229","Midazolam","59467-70-8","hep",1.5,1,1,"default",NA,0.05,0.0952380952380953,"in vitro","httk","Obach 1999","diproticBase",3.41,6.19,3.97,3.95,"ChemAxon","no",0.99989137292845,0,0.000108627071550349,5,45.6339532505774,32.7445869135311,27.1067023978047,23.0564688007616,40.176780195447,18.0326430524333,17.8054232260226,2.06641122390577,6.95776097915119,22.437103359988,7.53908921303636,"RodgersRowland",117.5,11.695,0.368,"in silico"
"230","Midazolam","59467-70-8","hep",1.5,1,1,"default",NA,0.041,0.0787704130643612,"in vitro","literature","Control and Measurement of Plasma pH in Equilibrium Dialysis: Influence on Drug Plasma Protein Binding ","diproticBase",3.41,6.19,3.97,3.95,"ChemAxon","no",0.99989137292845,0,0.000108627071550349,5,37.4211287064386,26.85318788331,22.2287567410228,18.9104544670834,32.9490835445833,14.7901819014742,14.602705933563,1.70002562573745,5.70704503600125,18.4057004765643,6.18460097047787,"RodgersRowland",117.5,11.695,0.368,"in silico"
"231","Midazolam","59467-70-8","hep",1.5,1,1,"default",NA,0.019,0.0372914622178606,"in vitro","literature","Control and Measurement of Plasma pH in Equilibrium Dialysis: Influence on Drug Plasma Protein Binding ","diproticBase",3.41,6.19,3.97,3.95,"ChemAxon","no",0.99989137292845,0,0.000108627071550349,5,17.3453353763214,12.4519902538806,10.3048895800004,8.77575276253671,15.2813806202498,6.8641657546851,6.77384144088393,0.804416385770426,2.64973939719028,8.55116009486188,2.87362971089044,"RodgersRowland",117.5,11.695,0.368,"in silico"
"232","Midazolam","59467-70-8","hep",1.5,1,1,"default",NA,0.023247227,0.0454381431712397,"in vitro","this work","this work","diproticBase",3.41,6.19,3.97,3.95,"ChemAxon","no",0.99989137292845,0,0.000108627071550349,5,21.2210831707802,15.2322245904283,12.606860968669,10.7323154314684,18.6922326606229,8.3943289265523,8.28524892509519,0.977318919653945,3.23996989975438,10.4536360031236,3.51283182588788,"RodgersRowland",117.5,11.695,0.368,"in silico"
"233","Midazolam","59467-70-8","hep",1.5,1,1,"default",NA,0.049126861,0.0936528513876264,"in vitro","this work","this work","diproticBase",3.41,6.19,3.97,3.95,"ChemAxon","no",0.99989137292845,0,0.000108627071550349,5,44.8371824272835,32.1730302182147,26.6334663319362,22.6542413775068,39.4755819925539,17.7180742427792,17.4947101844647,2.03086616226143,6.83642221605275,22.045995017518,7.40768293418978,"RodgersRowland",117.5,11.695,0.368,"in silico"
"234","Midazolam","59467-70-8","hep",1.5,1,1,"default",NA,0.05,0.0952380952380953,"in vitro","literature","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4844798/","diproticBase",3.41,6.19,3.97,3.95,"ChemAxon","no",0.99989137292845,0,0.000108627071550349,5,45.6339532505774,32.7445869135311,27.1067023978047,23.0564688007616,40.176780195447,18.0326430524333,17.8054232260226,2.06641122390577,6.95776097915119,22.437103359988,7.53908921303636,"RodgersRowland",117.5,11.695,0.368,"in silico"
"235","Midazolam","59467-70-8","hep",1.5,1,1,"default",NA,0.031,0.0601357904946654,"in vitro","literature","https://www-sciencedirect-com.ezproxy.library.wur.nl/science/article/pii/S0022354920305104","diproticBase",3.41,6.19,3.97,3.95,"ChemAxon","no",0.99989137292845,0,0.000108627071550349,5,28.2957681018399,20.3071889608421,16.8088171223763,14.3037718741076,24.9183094880681,11.1874472892973,11.0441311641634,1.29293051666153,4.31736065472354,13.9263639394268,4.67961403430177,"RodgersRowland",117.5,11.695,0.368,"in silico"
"236","Midazolam","59467-70-8","hep",1.5,1,1,"default",NA,0.01,0.0198019801980198,"in vitro","literature","https://www.sciencedirect.com/science/article/pii/S1056871910000626?casa_token=QvwtLwyxUeQAAAAA:HFas8YBwovBT9a3R8xpjAP3bEJ2srOE19nEC6KlKwNldgT9xMGHimkHjJ4zBsQyZEjQO3JXnkBE","diproticBase",3.41,6.19,3.97,3.95,"ChemAxon","no",0.99989137292845,0,0.000108627071550349,5,9.13251083218258,6.5605912236595,5.42694392321852,4.6297384288585,8.05368396938605,3.62170460372593,3.57112414842433,0.4380307876021,1.39902345404034,4.51975721143817,1.51914146833195,"RodgersRowland",117.5,11.695,0.368,"in silico"
"237","Midazolam","59467-70-8","hep",2,1,1,"default",NA,0.05,0.0952380952380953,"in vitro","httk","Obach 1999","diproticBase",3.41,6.19,3.97,3.95,"ChemAxon","no",0.99989137292845,0,0.000108627071550349,5,45.6339532505774,32.7445869135311,27.1067023978047,23.0564688007616,40.176780195447,18.0326430524333,17.8054232260226,2.06641122390577,6.95776097915119,22.437103359988,7.53908921303636,"RodgersRowland",117.5,6.9,0.304,"in silico"
"238","Midazolam","59467-70-8","hep",2,1,1,"default",NA,0.041,0.0787704130643612,"in vitro","literature","Control and Measurement of Plasma pH in Equilibrium Dialysis: Influence on Drug Plasma Protein Binding ","diproticBase",3.41,6.19,3.97,3.95,"ChemAxon","no",0.99989137292845,0,0.000108627071550349,5,37.4211287064386,26.85318788331,22.2287567410228,18.9104544670834,32.9490835445833,14.7901819014742,14.602705933563,1.70002562573745,5.70704503600125,18.4057004765643,6.18460097047787,"RodgersRowland",117.5,6.9,0.304,"in silico"
"239","Midazolam","59467-70-8","hep",2,1,1,"default",NA,0.019,0.0372914622178606,"in vitro","literature","Control and Measurement of Plasma pH in Equilibrium Dialysis: Influence on Drug Plasma Protein Binding ","diproticBase",3.41,6.19,3.97,3.95,"ChemAxon","no",0.99989137292845,0,0.000108627071550349,5,17.3453353763214,12.4519902538806,10.3048895800004,8.77575276253671,15.2813806202498,6.8641657546851,6.77384144088393,0.804416385770426,2.64973939719028,8.55116009486188,2.87362971089044,"RodgersRowland",117.5,6.9,0.304,"in silico"
"240","Midazolam","59467-70-8","hep",2,1,1,"default",NA,0.023247227,0.0454381431712397,"in vitro","this work","this work","diproticBase",3.41,6.19,3.97,3.95,"ChemAxon","no",0.99989137292845,0,0.000108627071550349,5,21.2210831707802,15.2322245904283,12.606860968669,10.7323154314684,18.6922326606229,8.3943289265523,8.28524892509519,0.977318919653945,3.23996989975438,10.4536360031236,3.51283182588788,"RodgersRowland",117.5,6.9,0.304,"in silico"
"241","Midazolam","59467-70-8","hep",2,1,1,"default",NA,0.049126861,0.0936528513876264,"in vitro","this work","this work","diproticBase",3.41,6.19,3.97,3.95,"ChemAxon","no",0.99989137292845,0,0.000108627071550349,5,44.8371824272835,32.1730302182147,26.6334663319362,22.6542413775068,39.4755819925539,17.7180742427792,17.4947101844647,2.03086616226143,6.83642221605275,22.045995017518,7.40768293418978,"RodgersRowland",117.5,6.9,0.304,"in silico"
"242","Midazolam","59467-70-8","hep",2,1,1,"default",NA,0.05,0.0952380952380953,"in vitro","literature","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4844798/","diproticBase",3.41,6.19,3.97,3.95,"ChemAxon","no",0.99989137292845,0,0.000108627071550349,5,45.6339532505774,32.7445869135311,27.1067023978047,23.0564688007616,40.176780195447,18.0326430524333,17.8054232260226,2.06641122390577,6.95776097915119,22.437103359988,7.53908921303636,"RodgersRowland",117.5,6.9,0.304,"in silico"
"243","Midazolam","59467-70-8","hep",2,1,1,"default",NA,0.031,0.0601357904946654,"in vitro","literature","https://www-sciencedirect-com.ezproxy.library.wur.nl/science/article/pii/S0022354920305104","diproticBase",3.41,6.19,3.97,3.95,"ChemAxon","no",0.99989137292845,0,0.000108627071550349,5,28.2957681018399,20.3071889608421,16.8088171223763,14.3037718741076,24.9183094880681,11.1874472892973,11.0441311641634,1.29293051666153,4.31736065472354,13.9263639394268,4.67961403430177,"RodgersRowland",117.5,6.9,0.304,"in silico"
"244","Midazolam","59467-70-8","hep",2,1,1,"default",NA,0.01,0.0198019801980198,"in vitro","literature","https://www.sciencedirect.com/science/article/pii/S1056871910000626?casa_token=QvwtLwyxUeQAAAAA:HFas8YBwovBT9a3R8xpjAP3bEJ2srOE19nEC6KlKwNldgT9xMGHimkHjJ4zBsQyZEjQO3JXnkBE","diproticBase",3.41,6.19,3.97,3.95,"ChemAxon","no",0.99989137292845,0,0.000108627071550349,5,9.13251083218258,6.5605912236595,5.42694392321852,4.6297384288585,8.05368396938605,3.62170460372593,3.57112414842433,0.4380307876021,1.39902345404034,4.51975721143817,1.51914146833195,"RodgersRowland",117.5,6.9,0.304,"in silico"
"245","Naloxone","465-65-6","hep",0.1,1,1,"default",NA,0.559,0.717126363053239,"in vitro","httk","Shibata 2002","zwitterionic",10.08,8.39,1.48,0.58,"ChemAxon","no",0.0928120629947024,0.00208494007362514,0.907169936152715,6,11.3365969622149,1.96293823708796,34.6688084317398,6.69587567304042,6.07031680789166,7.29957386613667,5.20792594686925,3.11694391726939,4.08875390878962,23.6856669605217,4.0896753188838,"RodgersRowland",117.5,28.8,0.994,"in silico"
"246","Naloxone","465-65-6","hep",0.1,1,1,"default",NA,0.5662,0.723023879453454,"in vitro","this work","this work","zwitterionic",10.08,8.39,1.48,0.58,"ChemAxon","no",0.0928120629947024,0.00208494007362514,0.907169936152715,6,11.1961963717388,1.954022048263,34.2509650334701,6.63249838517381,6.01640927836454,7.228155207058,5.16471263496111,3.097242151078,4.06019474796732,23.3999520421961,4.06070053702738,"RodgersRowland",117.5,28.8,0.994,"in silico"
"247","Naloxone","465-65-6","hep",0.1,1,1,"default",NA,0.81888,0.900422237860662,"in vitro","this work","this work","zwitterionic",10.08,8.39,1.48,0.58,"ChemAxon","no",0.0928120629947024,0.00208494007362514,0.907169936152715,6,6.26891564930825,1.64111335488906,19.5869831064166,4.40830767709938,4.12455447823771,4.72175704372458,3.64816546094035,2.40581961201654,3.05792686510925,13.3729457140692,3.04384666487738,"RodgersRowland",117.5,28.8,0.994,"in silico"
"248","Naloxone","465-65-6","hep",0.3,1,1,"default",NA,0.559,0.717126363053239,"in vitro","httk","Shibata 2002","zwitterionic",10.08,8.39,1.48,0.58,"ChemAxon","no",0.0928120629947024,0.00208494007362514,0.907169936152715,6,11.3365969622149,1.96293823708796,34.6688084317398,6.69587567304042,6.07031680789166,7.29957386613667,5.20792594686925,3.11694391726939,4.08875390878962,23.6856669605217,4.0896753188838,"RodgersRowland",117.5,32.3,0.978,"in silico"
"249","Naloxone","465-65-6","hep",0.3,1,1,"default",NA,0.5662,0.723023879453454,"in vitro","this work","this work","zwitterionic",10.08,8.39,1.48,0.58,"ChemAxon","no",0.0928120629947024,0.00208494007362514,0.907169936152715,6,11.1961963717388,1.954022048263,34.2509650334701,6.63249838517381,6.01640927836454,7.228155207058,5.16471263496111,3.097242151078,4.06019474796732,23.3999520421961,4.06070053702738,"RodgersRowland",117.5,32.3,0.978,"in silico"
"250","Naloxone","465-65-6","hep",0.3,1,1,"default",NA,0.81888,0.900422237860662,"in vitro","this work","this work","zwitterionic",10.08,8.39,1.48,0.58,"ChemAxon","no",0.0928120629947024,0.00208494007362514,0.907169936152715,6,6.26891564930825,1.64111335488906,19.5869831064166,4.40830767709938,4.12455447823771,4.72175704372458,3.64816546094035,2.40581961201654,3.05792686510925,13.3729457140692,3.04384666487738,"RodgersRowland",117.5,32.3,0.978,"in silico"
"251","Naloxone","465-65-6","hep",0.5,1,1,"default",NA,0.559,0.717126363053239,"in vitro","httk","Shibata 2002","zwitterionic",10.08,8.39,1.48,0.58,"ChemAxon","no",0.0928120629947024,0.00208494007362514,0.907169936152715,6,11.3365969622149,1.96293823708796,34.6688084317398,6.69587567304042,6.07031680789166,7.29957386613667,5.20792594686925,3.11694391726939,4.08875390878962,23.6856669605217,4.0896753188838,"RodgersRowland",117.5,30,0.963,"in silico"
"252","Naloxone","465-65-6","hep",0.5,1,1,"default",NA,0.5662,0.723023879453454,"in vitro","this work","this work","zwitterionic",10.08,8.39,1.48,0.58,"ChemAxon","no",0.0928120629947024,0.00208494007362514,0.907169936152715,6,11.1961963717388,1.954022048263,34.2509650334701,6.63249838517381,6.01640927836454,7.228155207058,5.16471263496111,3.097242151078,4.06019474796732,23.3999520421961,4.06070053702738,"RodgersRowland",117.5,30,0.963,"in silico"
"253","Naloxone","465-65-6","hep",0.5,1,1,"default",NA,0.81888,0.900422237860662,"in vitro","this work","this work","zwitterionic",10.08,8.39,1.48,0.58,"ChemAxon","no",0.0928120629947024,0.00208494007362514,0.907169936152715,6,6.26891564930825,1.64111335488906,19.5869831064166,4.40830767709938,4.12455447823771,4.72175704372458,3.64816546094035,2.40581961201654,3.05792686510925,13.3729457140692,3.04384666487738,"RodgersRowland",117.5,30,0.963,"in silico"
